Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
397,B007VTCCL2,A11206XYZ,baking_betty,2,4,5,1338076800,Amazing product,Exceeded my expectations. Ships fast and well-packaged. Highly recommend to everyone.
398,B00CFM0P7W,A11252XYZ,tastyreviewer,1,4,5,1338163200,Best ever!,Amazing quality for the price. Ships fast and well-packaged. Super fast delivery too.
399,B000LQOCH0,A11289XYZ,fitnessfreak,7,12,4,1338249600,Pretty good,Solid product overall. The flavor is quite good. Just a bit pricey.
400,B001E4KFG0,A11322XYZ,snacklover99,11,14,1,1338336000,Awful,Terrible product. Packaging was destroyed. Complete waste of money.
401,B000LQOCH0,A11332XYZ,foodcritic_jay,10,11,5,1338422400,Excellent!,Perfect! Worth every penny. My whole family loves it. Won't buy anything else.
402,B001FA1NOU,A11359XYZ,fitnessfreak,3,7,5,1338508800,Best ever!,Amazing quality for the price. The flavor is incredible. Super fast delivery too.
403,B001FA1NOU,A11403XYZ,sweettoothsally,2,5,1,1338595200,Awful,Terrible product. Total rip-off. Complete waste of money.
404,B007VTCCL2,A11422XYZ,baking_betty,0,2,5,1338681600,Highly recommend,Amazing quality for the price. The flavor is incredible. Super fast delivery too.
405,B00171APVA,A11435XYZ,pantrypal,11,15,4,1338768000,Almost perfect,Great taste and quality. Good but not perfect. Would buy again.
406,B007VTCCL2,A11467XYZ,snackattack42,13,13,5,1338854400,Love it!,Best grocery I've ever tried. Great for the whole family. Five stars all the way!
407,B001GVISJM,A11482XYZ,snacklover99,9,9,4,1338940800,Almost perfect,Really good product. Freshness was good. Only minor complaint is the packaging.
408,B001GVISJM,A11496XYZ,amazon_shopper,8,8,5,1339027200,Excellent!,Absolutely love this product! Ships fast and well-packaged. Will definitely buy again.
409,B001FA1NOU,A11499XYZ,kitchenqueen,2,6,3,1339113600,Decent enough,Average quality. Nothing special about it. There are better options out there.
410,B001GVISJM,A11506XYZ,crunchmaster,1,4,2,1339200000,Expected more,Poor quality for the price. Flavor left a lot to be desired. Expected much better.
411,B000LQOCH0,A11549XYZ,fitnessfreak,10,13,3,1339286400,Not bad,"Not bad, not great. It arrived on time. Met basic expectations."
412,B006K2ZZ7K,A11567XYZ,organicmom,4,4,1,1339372800,Terrible,Absolutely awful. Packaging was destroyed. Nothing like the description.
413,B003B3OOPA,A11578XYZ,amazon_shopper,6,9,4,1339459200,Good buy,Solid product overall. The flavor is quite good. Just a bit pricey.
414,B003B3OOPA,A11598XYZ,gourmet_granny,19,19,3,1339545600,Not bad,It's okay. Flavor is average. Probably won't repurchase.
415,B002GTTXGE,A11612XYZ,petparentmike,12,16,5,1339632000,Best ever!,Best grocery I've ever tried. The flavor is incredible. Five stars all the way!
416,B0019CW0HE,A11616XYZ,coffeejunkie,17,22,3,1339718400,Decent enough,"Not bad, not great. Flavor is average. Met basic expectations."
417,B006K2ZZ7K,A11652XYZ,gourmet_granny,1,2,2,1339804800,Disappointed,Disappointed with this purchase. Arrived slightly damaged. Not what I expected.
418,B006K2ZZ7K,A11661XYZ,teatime_tina,8,8,5,1339891200,Amazing product,Amazing quality for the price. The flavor is incredible. Super fast delivery too.
419,B00813GRG4,A11663XYZ,nutritionnerve,3,3,3,1339977600,Not bad,Decent product but nothing special. Packaging was plain. Expected a bit more.
420,B001E4KFG0,A11693XYZ,foodnerd,0,3,2,1340064000,Probably won't reorder,Mediocre at best. Not fresh at all. Save your money.
421,B006WZJ2TK,A11737XYZ,organicmom,14,15,2,1340150400,Below average,Not impressed. Arrived slightly damaged. Packaging was damaged on arrival.
422,B00CFM0P7W,A11740XYZ,sweettoothsally,17,20,5,1340236800,Highly recommend,Perfect! Perfectly fresh. My whole family loves it. Won't buy anything else.
423,B00813GRG4,A11744XYZ,petparentmike,7,12,3,1340323200,So-so,It's okay. Nothing special about it. Probably won't repurchase.
424,B007VTCCL2,A11779XYZ,crunchmaster,15,17,1,1340409600,Very disappointed,Disgusting quality. Took weeks to arrive. Returned immediately.
425,B001GVISJM,A11816XYZ,fitnessfreak,19,20,3,1340496000,Not bad,Decent product but nothing special. Packaging was plain. Expected a bit more.
426,B001FA1NOU,A11818XYZ,fitnessfreak,11,15,5,1340582400,Amazing product,Perfect! The flavor is incredible. My whole family loves it. Won't buy anything else.
427,B000LQOCH0,A11833XYZ,sweettoothsally,7,11,2,1340668800,Disappointed,Poor quality for the price. Took too long to ship. Expected much better.
428,B0026KXU2Q,A11858XYZ,coffeejunkie,10,15,5,1340755200,Amazing product,Best grocery I've ever tried. Great for the whole family. Five stars all the way!
429,B0026KXU2Q,A11903XYZ,snacklover99,4,8,5,1340841600,Amazing product,Amazing quality for the price. Perfectly fresh. Super fast delivery too.
430,B002GTTXGE,A11916XYZ,tastyreviewer,15,15,5,1340928000,Excellent!,Exceeded my expectations. Worth every penny. Highly recommend to everyone.
431,B001E4KFG0,A11922XYZ,sweettoothsally,0,2,3,1341014400,Decent enough,Middle of the road. Flavor is average. Works fine but nothing exciting.
432,B006K2ZZ7K,A11962XYZ,baking_betty,0,1,5,1341100800,Love it!,Exceeded my expectations. Great for the whole family. Highly recommend to everyone.
433,B001EQ54ZS,A12000XYZ,gourmet_granny,11,16,5,1341187200,Love it!,Exceeded my expectations. Worth every penny. Highly recommend to everyone.
434,B006WZJ2TK,A12043XYZ,baking_betty,5,10,4,1341273600,Really liked it,Very happy with this purchase. Freshness was good. Almost perfect.
435,B007VTCCL2,A12071XYZ,tastyreviewer,19,21,5,1341360000,Amazing product,Best grocery I've ever tried. Perfectly fresh. Five stars all the way!
436,B0019CW0HE,A12086XYZ,coffeejunkie,4,5,4,1341446400,Good buy,Very happy with this purchase. Ships quickly. Almost perfect.
437,B001E4KFG0,A12133XYZ,foodnerd,5,9,5,1341532800,Love it!,Amazing quality for the price. Ships fast and well-packaged. Super fast delivery too.
438,B001FA1NOU,A12154XYZ,wholesome_will,15,16,5,1341619200,Love it!,Amazing quality for the price. Great for the whole family. Super fast delivery too.
439,B001EQ54ZS,A12176XYZ,teatime_tina,20,25,1,1341705600,Terrible,Do not buy! Took weeks to arrive. Arrived damaged and tasted awful.
440,B003B3OOPA,A12198XYZ,organicmom,8,8,1,1341792000,Do not buy,Terrible product. Packaging was destroyed. Complete waste of money.
441,B001E4KFG0,A12245XYZ,nutritionnerve,15,18,1,1341878400,Awful,Do not buy! Not fresh whatsoever. Arrived damaged and tasted awful.
442,B001GVISJM,A12268XYZ,tastyreviewer,14,14,4,1341964800,Really liked it,Great taste and quality. Good but not perfect. Would buy again.
443,B00171APVA,A12271XYZ,fitnessfreak,5,8,1,1342051200,Do not buy,Terrible product. Tasted stale. Complete waste of money.
444,B001EQ54ZS,A12282XYZ,healthyeats2020,15,20,1,1342137600,Very disappointed,Absolutely awful. Took weeks to arrive. Nothing like the description.
445,B006WZJ2TK,A12284XYZ,coffeejunkie,1,1,5,1342224000,Excellent!,Perfect! Worth every penny. My whole family loves it. Won't buy anything else.
446,B006K2ZZ7K,A12306XYZ,amazon_shopper,9,11,5,1342310400,Best ever!,Amazing quality for the price. Worth every penny. Super fast delivery too.
447,B00813GRG4,A12322XYZ,foodnerd,1,3,1,1342396800,Waste of money,Disgusting quality. Total rip-off. Returned immediately.
448,B006WZJ2TK,A12323XYZ,wholesome_will,0,1,2,1342483200,Disappointed,Below average quality. Not fresh at all. Won't be buying again.
449,B0019CW0HE,A12334XYZ,healthyeats2020,12,15,3,1342569600,Not bad,Decent product but nothing special. Nothing special about it. Expected a bit more.
450,B001FA1NOU,A12366XYZ,healthyeats2020,11,14,5,1342656000,Excellent!,Perfect! Worth every penny. My whole family loves it. Won't buy anything else.
451,B000LQOCH0,A12390XYZ,fitnessfreak,7,9,4,1342742400,Good buy,Good value for money. Ships quickly. Will probably reorder.
452,B001E4KFG0,A12427XYZ,gourmet_granny,13,17,2,1342828800,Expected more,Not impressed. Flavor left a lot to be desired. Packaging was damaged on arrival.
453,B001GVISJM,A12442XYZ,crunchmaster,15,19,1,1342915200,Very disappointed,Disgusting quality. Total rip-off. Returned immediately.
454,B003B3OOPA,A12458XYZ,crunchmaster,16,20,3,1343001600,So-so,Middle of the road. Flavor is average. Works fine but nothing exciting.
455,B00CFM0P7W,A12502XYZ,nutritionnerve,6,7,2,1343088000,Not great,Below average quality. Arrived slightly damaged. Won't be buying again.
456,B006WZJ2TK,A12505XYZ,amazon_shopper,8,10,1,1343174400,Very disappointed,Do not buy! Packaging was destroyed. Arrived damaged and tasted awful.
457,B001FA1NOU,A12552XYZ,healthyeats2020,17,19,5,1343260800,Highly recommend,Amazing quality for the price. Ships fast and well-packaged. Super fast delivery too.
458,B001GVISJM,A12570XYZ,snacklover99,13,13,4,1343347200,Solid choice,Solid product overall. Good but not perfect. Just a bit pricey.
459,B000LQOCH0,A12597XYZ,foodnerd,18,18,2,1343433600,Disappointed,Disappointed with this purchase. Overpriced for what it is. Not what I expected.
460,B002GTTXGE,A12616XYZ,teatime_tina,20,23,4,1343520000,Almost perfect,Very happy with this purchase. Ships quickly. Almost perfect.
461,B00CFM0P7W,A12653XYZ,coffeejunkie,19,23,4,1343606400,Really liked it,Good value for money. Freshness was good. Will probably reorder.
462,B001EQ54ZS,A12697XYZ,crunchmaster,15,17,4,1343692800,Pretty good,Great taste and quality. Freshness was good. Would buy again.
463,B001E4KFG0,A12721XYZ,pantrypal,3,4,4,1343779200,Almost perfect,Very happy with this purchase. Freshness was good. Almost perfect.
464,B00171APVA,A12730XYZ,nutritionnerve,19,24,5,1343865600,Highly recommend,Exceeded my expectations. Perfectly fresh. Highly recommend to everyone.
465,B006K2ZZ7K,A12736XYZ,amazon_shopper,1,5,4,1343952000,Good buy,Solid product overall. Ships quickly. Just a bit pricey.
466,B00813GRG4,A12747XYZ,kitchenqueen,18,18,3,1344038400,So-so,It's okay. Nothing special about it. Probably won't repurchase.
467,B006K2ZZ7K,A12759XYZ,organicmom,14,14,5,1344124800,Love it!,Best grocery I've ever tried. The flavor is incredible. Five stars all the way!
468,B001EQ54ZS,A12783XYZ,teatime_tina,20,20,3,1344211200,Decent enough,Middle of the road. Nothing special about it. Works fine but nothing exciting.
469,B001E4KFG0,A12827XYZ,tastyreviewer,15,19,3,1344297600,Average,"Not bad, not great. Okay for the price. Met basic expectations."
470,B0026KXU2Q,A12863XYZ,fitnessfreak,12,12,4,1344384000,Pretty good,Very happy with this purchase. The flavor is quite good. Almost perfect.
471,B002GTTXGE,A12874XYZ,organicmom,8,13,4,1344470400,Really liked it,Great taste and quality. Packaging could be improved. Would buy again.
472,B001GVISJM,A12901XYZ,snacklover99,19,19,1,1344556800,Waste of money,Do not buy! Not fresh whatsoever. Arrived damaged and tasted awful.
473,B00171APVA,A12916XYZ,pantrypal,11,14,5,1344643200,Highly recommend,Perfect! Perfectly fresh. My whole family loves it. Won't buy anything else.
474,B006K2ZZ7K,A12933XYZ,kitchenqueen,3,3,4,1344729600,Solid choice,Good value for money. Good but not perfect. Will probably reorder.
475,B0019CW0HE,A12966XYZ,teatime_tina,9,11,5,1344816000,Amazing product,Amazing quality for the price. Worth every penny. Super fast delivery too.
476,B00813GRG4,A13010XYZ,baking_betty,8,13,4,1344902400,Good buy,Very happy with this purchase. Freshness was good. Almost perfect.
477,B001FA1NOU,A13056XYZ,organicmom,1,5,5,1344988800,Excellent!,Amazing quality for the price. Great for the whole family. Super fast delivery too.
478,B0019CW0HE,A13082XYZ,petparentmike,8,11,3,1345075200,Not bad,"Not bad, not great. Flavor is average. Met basic expectations."
479,B006WZJ2TK,A13108XYZ,foodnerd,7,12,5,1345161600,Best ever!,Best grocery I've ever tried. Worth every penny. Five stars all the way!
480,B0019CW0HE,A13143XYZ,teatime_tina,17,18,5,1345248000,Excellent!,Exceeded my expectations. Worth every penny. Highly recommend to everyone.
481,B00813GRG4,A13162XYZ,fitnessfreak,20,20,4,1345334400,Good buy,Great taste and quality. Good but not perfect. Would buy again.
482,B0026KXU2Q,A13177XYZ,pantrypal,8,12,3,1345420800,Not bad,Average quality. Nothing special about it. There are better options out there.
483,B003B3OOPA,A13196XYZ,tastyreviewer,19,19,5,1345507200,Amazing product,Amazing quality for the price. The flavor is incredible. Super fast delivery too.
484,B001FA1NOU,A13227XYZ,gourmet_granny,13,13,3,1345593600,Not bad,Middle of the road. Nothing special about it. Works fine but nothing exciting.
485,B000LQOCH0,A13237XYZ,baking_betty,4,6,5,1345680000,Highly recommend,Amazing quality for the price. Ships fast and well-packaged. Super fast delivery too.
486,B000LQOCH0,A13283XYZ,tastyreviewer,20,20,5,1345766400,Best ever!,Best grocery I've ever tried. Perfectly fresh. Five stars all the way!
487,B003B3OOPA,A13284XYZ,coffeejunkie,2,3,3,1345852800,Decent enough,It's okay. Okay for the price. Probably won't repurchase.
488,B006WZJ2TK,A13324XYZ,crunchmaster,0,0,5,1345939200,Highly recommend,Perfect! Ships fast and well-packaged. My whole family loves it. Won't buy anything else.
489,B006K2ZZ7K,A13359XYZ,snacklover99,0,5,5,1346025600,Excellent!,Amazing quality for the price. Perfectly fresh. Super fast delivery too.
490,B0019CW0HE,A13360XYZ,sweettoothsally,3,6,5,1346112000,Excellent!,Exceeded my expectations. Perfectly fresh. Highly recommend to everyone.
491,B00CFM0P7W,A13393XYZ,healthyeats2020,14,19,3,1346198400,Not bad,Average quality. Flavor is average. There are better options out there.
492,B00CFM0P7W,A13427XYZ,amazon_shopper,11,12,4,1346284800,Almost perfect,Very happy with this purchase. Packaging could be improved. Almost perfect.
493,B001FA1NOU,A13438XYZ,crunchmaster,4,5,5,1346371200,Excellent!,Best grocery I've ever tried. The flavor is incredible. Five stars all the way!
494,B001E4KFG0,A13485XYZ,coffeejunkie,12,17,4,1346457600,Pretty good,Very happy with this purchase. The flavor is quite good. Almost perfect.
495,B007VTCCL2,A13502XYZ,foodcritic_jay,20,20,4,1346544000,Pretty good,Really good product. Good but not perfect. Only minor complaint is the packaging.
496,B001EQ54ZS,A13506XYZ,nutritionnerve,8,11,2,1346630400,Expected more,Disappointed with this purchase. Not fresh at all. Not what I expected.
497,B000LQOCH0,A13551XYZ,snacklover99,16,18,3,1346716800,It's okay,"Not bad, not great. It arrived on time. Met basic expectations."
498,B00CFM0P7W,A13591XYZ,amazon_shopper,3,5,5,1346803200,Amazing product,Amazing quality for the price. The flavor is incredible. Super fast delivery too.
499,B007VTCCL2,A13599XYZ,organicmom,16,17,2,1346889600,Below average,Below average quality. Overpriced for what it is. Won't be buying again.
500,B001EQ54ZS,A13622XYZ,coffeejunkie,6,11,4,1346976000,Almost perfect,Solid product overall. The flavor is quite good. Just a bit pricey.
